id,user_id,sender_name,sender,message,time_sent
727,403,,you,"お疲れ様です。
今年は短期間ですが、お世話になりました。
まだ何も教わっておりませんが、来年は何かと質問するかと思いますので、また宜しくお願いいたします。
良い年をお迎え下さい🎍",2025/12/29 22:24
728,403,,you,"お世話になっております。
個別面談について、希望日を連絡いたします。
▼希望日
----------------
電話かZoom(どちらでも)
1月5日(月)、10時～17時
1月6日(火)、10時～17時
1月7日(水)、10時～17時
----------------
宜しくお願いいたします。",2026/1/1 22:37
729,403,平林　結菜,me,"こんにちは❗
枠が全て埋まっておりますので、他にご都合の良い日時をご提示いただけますでしょうか❓",2026/1/5 11:28
730,403,,you,"お世話になっております。
それでは、
▼希望日
----------------
電話かZoom(どちらでも)
1月8日(木)、10時～17時
1月9日(金)、10時～17時
----------------
はいかがでしょうか？",2026/1/5 16:26
731,403,平林　結菜,me,"そうしましたら1/8 16:30にお電話させていただきます❗
お電話までにわからないこと等ありましたら遠慮なく聞いてくださいね❗",2026/1/5 16:58
732,403,,you,"承知しました。
宜しくお願い致します。",2026/1/5 17:00
733,403,万福　杏夏,me,よろしくお願いします👍,2026/1/5 17:14
734,403,ウチダ,me,"おはようございます❗
今日16時半からお願いします❗",2026/1/8 10:09
735,403,,you,はい、こちらこそよろしくお願いいたします。,2026/1/8 10:10
736,403,万福　杏夏,me,よろしくお願いします👍,2026/1/8 10:26
737,403,,you,何の手厚いサポートもありませんでしたが,2026/1/8 10:27
738,403,島崎　麻衣,me,"これから実践に入っていきますので、頑張っていきましょうね💡
まずは面談でお話しましょう❗",2026/1/8 13:16
739,403,,you,"焦ってしまい、すみません💦
はい、実践で何卒宜しくお願いいたします。",2026/1/8 13:27
740,403,島崎　麻衣,me,引き続き、よろしくお願いします💡,2026/1/8 13:41
741,403,島崎　麻衣,me,"こんにちは❗
先日の面談で改めて状況をお聞きできて良かったです💡
これから案件の受注など、本格的に実践が始まりますので、目標達成に向けて一緒に頑張っていきましょう👍
引き続き、よろしくお願いします。
これから、ライティングで案件獲得のため、クラウドワークス等に登録し実践に入っていきます❗
しっかりサポートしていきますので気になったことは遠慮なく聞いてくださいね❗
まずはこちらを確認ください❗
読み終わりましたらご連絡お待ちしております。
 
https://www.dropbox.com/scl/fo/pg8n63jsvskoz4fny2xx1/ACeU8YXz-Kpro3RvIFW_urg?rlkey=v1y54zw65k3php93ysik94wsg&e=1&dl=0",2026/1/9 15:38
742,403,,you,"お世話になっております。
読み終わりましたが、１ヶ月間も案件探しをするのでしょうか？💦
ここまで来るのにも日数を要し、さらにクラウドワークス案件探しに1ヶ月もかかってしまうと、収入がなく副業を進めれず本当に困っています！",2026/1/10 10:25
743,403,,you,"お世話になっております。
読み終わりましたが、１ヶ月間もクラウドワークスを続けなければならないのでしょうか？💦
ここまで来るのにも日数を要し、さらに案件探しなどに1ヶ月もかかってしまうと、収入がなく副業を進めれず本当に困っています💦",2026/1/10 12:51
744,403,島崎　麻衣,me,"こんにちは❗
まず前提として、収益化＝ライティングのみで完結させる想定ではありません。
ライティングは、これまでの学びの価値証明であり、最初の実績作り・信頼構築の入口という位置づけです。
そのため、今の段階で考えるべきことは、まず1件をきちんと獲得することです💡
・実際に契約〜納品まで一通り経験する
・クライアント対応や修正フローを体感する
・「受注できた」という事実を作る
単価についても、最初は低単価でも、経験を積むフェーズと割り切ってOKです❗
なので、現時点の目標は「まずはライティング案件を1件獲得すること」
ここに集中して進めていきましょう💡
今は先を心配するより、最初の1件を取りにいくフェーズです❗
次のステップに進むために、クラウドワークス,ココナラ,ランサーズの登録から進めていきましょう👍",2026/1/10 18:56
745,403,,you,"承知しました。
クラウドワークスのみ挑戦します。
質問
1,何か記事を書いてポートフォリオに入れなくてはいけませんか？
2.それはGoogleドキュメントにですか？
3.ポートフォリオはCanvaで作成するべきですか？",2026/1/10 20:02
746,403,島崎　麻衣,me,"こんばんは❗️
必須ではありませんが、サンプル記事をポートフォリオに入れておくことをおすすめします。
特に初心者の場合、実績がない状態でもどんな文章を書く人なのか？が分かるだけで、応募時の印象が大きく変わります❗
カリキュラムで作成したもので問題ありません。
2つ目については、Googleドキュメントで作成すれば十分です。
URLを共有するだけで見てもらえますし、クラウドワークスの応募とも相性が良いので安心です👍
3つ目のポートフォリオですが、必ずしもCanvaで作る必要はありません。
初心者のうちは、
・Googleドキュメントに記事URLをまとめる
・簡単な自己紹介と得意ジャンルを書く
この程度で問題なく進められます❗
Canvaは、少し余裕が出てきたら整えるくらいの位置づけで大丈夫です。
まずは、応募に使える状態を作ることを優先しましょう👍",2026/1/11 21:26
747,403,,you,"承知しました。
有り難うございます。",2026/1/11 21:51
748,403,島崎　麻衣,me,"おはようございます❗️
引き続き、進めていきましょう💡",2026/1/12 9:47
749,403,,you,"お世話になっております。
すみません💦
今の状態ってどうしたらいいのでしょうか？
ポートフォリオ書き終わり、クラウドワークスの応募しても『年齢制限』の引っかかりが多く、未だに案件獲得出来ずですが、このままずっと放置ですか？
他の高額スクールで騙されたばかりなので、それも話した上で入会したのに、何もサポート受けられず、申し訳無いのですがやはり疑ってしまいます。",2026/1/19 14:15
750,403,島崎　麻衣,me,"こんにちは❗
現状のプロフィールとポートフォリオのご提示をいただけますか❓
また、どのような案件に１日何件応募されていますか❓
確認のため、直近５件の案件内容とクライアントとのやり取りをお送りいただけますか❓",2026/1/19 14:19
751,403,,you,"お世話になっております。
・クラウドワークスで、サマリーとポートフォリオでは、以前アドバイス頂いたので、実際執筆したGoogleドキュメントを載せました。
・案件を探しても応募できそうな案件が、『20代限定』などで未だに見つかりません💦
https://crowdworks.jp/public/employees/4761007?ref=login_header",2026/1/19 14:28
752,403,島崎　麻衣,me,"応募は１件もされていない状況でしょうか❓
ココナラ、ランサーズには登録されていますか❓",2026/1/19 14:30
753,403,,you,"はい💦
ライティングできそうな案件を慎重に探してますが、何をどう探していいのか分からず、『とりあえず50歳の自分でも書けそうな案件』を探しています。
・ココナラは別垢を持っていますが、それを書き換えればいいのでしょうか？
・ランサーズは、『5分でできる』とありますが、まだ全て登録出来ておりません",2026/1/19 14:35
754,403,,you,そもそも、職業はなんて書けばいいのでしょうか？💦,2026/1/19 14:49
755,403,島崎　麻衣,me,"まず大前提として、現在の状況は止まっているのではなく、準備が終わった直後です❗
① 今の状態について
・ポートフォリオ：完成済み
・クラウドワークス：まだ1件も応募していない
・年齢制限が気になっている
→ これは単にまだ行動フェーズに入っていないだけです。
案件獲得は、良い案件を見つけたら受かるものではなく、数を出して、その中で当たるものです。
なので、ここからは行動するだけです。
② 年齢制限について
クラウドワークスの「◯歳まで」「若い方歓迎」これは実際には形だけの案件もあります。
・テストライティング
・マニュアルあり
・低〜中単価案件
では、年齢はほぼ見られていません。
なので、50歳でも書けそうな案件のみを探す必要はありません。
「初心者OK」「マニュアルあり」「未経験可」
これだけで十分です。
③ 考えるのは一旦ストップして、まずは条件が合いそうなものに1日5件ほど、可能であれば10件ほど応募しましょう❗
※ 受かる・受からないは今は一切気にしないでください。
目的は慣れることです。
④ ココナラについて
別垢があるなら、書き換えでOKです❗
完璧に整える必要はありませんので、プロフィール等が完成しましたら、共有してください❗
⑤ 職業について
「ライター」でOKです👍
ランサーズについても、登録が終わっていないなら、まずは登録を進めていきましょう💡
こちらについても、プロフィール等が完成しましたら、共有してくださいね❗",2026/1/19 15:50
756,403,島崎　麻衣,me,"クラウドワークスのプロフィールも拝見しました❗
情報量は多く、真面目さ・実務対応力はしっかり伝わっています👍
ただし、クライアント目線で見ると、何を一番頼みたい人なのかが少しぼやけているのが惜しいです。
【良い点】
・対応可能業務が具体的で、実績も数字で書けている
・稼働時間・納期・連絡手段が明確で安心感がある
・AIは効率化、最終は人の手というスタンスが書けている
・事務・店長経験など、社会人スキルの裏付けがある
ちゃんと仕事をしてくれそうな人には見えています👍
改善ポイント①：対応業務が多すぎて軸が見えない
正直なところ…
・記事執筆
・SNS文
・ナレーション
・文字起こし
・採用業務
・データ入力
と並ぶと、結局何が一番強い人？と迷われやすいです。
全部削る必要はありませんが、上に来る3〜4個は特に依頼してほしいものに絞るのがおすすめです❗
それ以外は「その他対応可」でOK👍
改善ポイント②：冒頭が少し堅く、印象に残りにくい
冒頭文は丁寧ですが、他のライターさんと差がつきにくいです❗
・どんな案件で、どんな強みがあるかを1文で言い切ると、プロフィール全体が締まりますよ💡
改善ポイント③：AIツールの列挙がやや多い
ツールが豊富なのは良いですが、AI名を並べすぎるとAI任せ感が出やすいです。
クラウドワークスでは、「AIは補助として使用し、最終調整は人の目で行います」
この一文＋主要ツール2〜3個で十分です👍
改善ポイント④：連絡ツールは絞った方が安心感が出る
Gmail／Zoom／Chatwork とありますが、最初は クラウドワークスのメッセージ中心と書いた方が安心されます❗
外部ツールは、必要に応じてでOKです💡",2026/1/19 15:55
757,403,,you,"承知しました。
ご丁寧なアドバイス、誠に有難うございます！",2026/1/19 16:06
758,403,万福　杏夏,me,"ぜひ参考にしてみてください👍
引き続き、よろしくお願いします❗",2026/1/19 16:15
759,403,,you,"ご無沙汰しております。
あれから何の連絡もないのですが、私また騙されてますか？
『半年の間に稼がせる』
『稼げなかったら返金する』
との約束でしたよね？
何のサポートも教材もなく、以前【150万円のスクールを追い出された】話をしてるにも関わらず、信じて【50万円】を支払いました。
色々遠回りさせられましたが、そろそろ副業の仕方を教えてください！
今は150万円支払ったスクールに対して消費者センターの担当者と文書作成をし、正式に『通知書』『抗弁書』を送付したのと、弁護士の方とのやり、警察への通告も並行して行ってるので、
「情弱な人に寄り添って儲ける」
事のやり口が分かっています。
お願いですから、そんなことにならないよう、きちんとした対応とサポートを、しっかりやっていただけませんか？
直ぐに、次のステップの話をして下さらなければ、同じようにしなくてはなりません…。
もう二度と騙されたくないと伝えましたよね？
その上で、クーリングオフ中にも『止めてきました』
これは妨害の罪にあたる、150万円のスクールの人と同じ行為なので、相馬さんは違うと証明してください。
よろしくお願いします。",2026/2/11 9:42
760,403,,you,"ずっと待ってたんです。
またか、と、思って精神ボロボロですよ…
それか何も稼げてないので、解約して返金してください！",2026/2/11 9:52
761,403,島崎　麻衣,me,"こんにちは❗️
収益に特化したロードマップを設計しますので、完成次第その流れに沿って行動していきましょう❗️
それまでの間は、Etsy無在庫物販、Etsy塗り絵販売をご案内しますので、進めていきましょう❗️
準備が整い次第スタートしますので、少しお待ちください❗️",2026/2/11 13:29
762,403,島崎　麻衣,me,"Etsy × Printify無在庫販売の資料となりますので、ご覧下さい❗
分からないこと等がありましたら遠慮なく聞いてくださいね❗️
 
https://workable-sun-c26.notion.site/AI-Etsy-Printify-2ab8252adfa780e2ba79c197097a7469?source=copy_link
 
Etsy × デジタル塗り絵販売のマニュアルは以下の内容になりますので、ご確認お願いします❗️
workable-sun-c26.notion.site/Canva-Etsy-2e38252adfa780cc942bebe74dd4f634?source=copy_link",2026/2/11 13:35
763,403,,you,"お世話になっております。
はい、有り難うございます！",2026/2/11 20:22
764,403,平林　結菜,me,"おはようございます❗
何か分からない事がありましたら遠慮なく聞いてくださいね❗
よろしくお願いします❗",2026/2/12 9:36
765,403,島崎　麻衣,me,"こんにちは❗
Etsyの資料については、ご確認頂けておりますでしょうか❓",2026/2/20 17:21
766,403,,you,"お世話になっております。
資料の方は目を通しました。
しかし、今年は子供二人とも卒業するため毎日が忙しく、まだ出来ていません💦
すみません🙇‍♀️",2026/2/20 19:47
767,403,島崎　麻衣,me,"そうだったのですね❗
収益化を早めるためにも、少しずつでも構いませんので、兼子さん無理のないペースで進めていきましょう❗",2026/2/20 19:51
768,403,,you,"はい！
有り難うございます。
引き続き、よろしくお願いいたします！",2026/2/20 20:33
769,403,島崎　麻衣,me,"よろしくお願いいたします❗
不明点やお困りの事がございましたら、その都度ご連絡くださいね❗",2026/2/20 20:37
770,403,平林　結菜,me,こんにちは❗その後、進捗状況についてはいかがでしょうか❓,2026/3/2 11:58
771,403,,you,"お世話になっております。
昨日、子供の卒業式だった為返信出来ず、大変申し訳ございません！
とりあえず、Etsy+Printfyの登録を済ませればいいのですか？",2026/3/3 13:27
772,403,島崎　麻衣,me,"こんにちは❗️
状況共有ありがとうございます。
まずは登録から進めていきましょうか❗️",2026/3/3 15:29
773,403,,you,"お世話になっております。
Etsyですが、今年の1月3日に自分でショップ名を決めて登録だけしてありました。
まだ何も開設していません。
そこで質問ですが、
・言語→English(US)？
・支払い口座(Payoneer)がどこにあるか分かりません
別にPayoneerを新規登録しなければいけないでしょうか？
ご教示よろしくお願いいたします。",2026/3/3 15:57
774,403,島崎　麻衣,me,"まず言語についてですが、English（US）で問題ありません。
Etsyは海外マーケットが基本なので、English（US）が標準設定になります。
そのまま進めて大丈夫です❗️
次にPayoneerについてです。
Etsyは海外送金になるため、日本の銀行口座へ直接入金できないケースがあります。
そのため、Payoneerの登録は基本的に必要です。
Payoneerは「海外売上を受け取るための中継口座」のようなイメージです。
流れとしては…
① Payoneerに新規登録
② 本人確認
③ Etsyと連携
この手順になります。",2026/3/3 17:32
775,403,,you,"承知しました。
有り難うございます。
以前登録した際に、Payoneerの登録を全てしていたみたいで、Etsyとの連携が出来ているのか、どこで確認をしたらいいのでしょうか？",2026/3/3 17:37
776,403,,you,"一応、Etsyは順番通りには登録マニュアルにある通りに出来ましたが、Payonnerが既に登録済みの為、飛ばしてこの画面になりました。
また、Payonnerの『提携企業』にEtsyの名前があるので、これで連携出来ているとの理解で大丈夫でしょうか？",2026/3/3 19:49
777,403,島崎　麻衣,me,確認しましたが、Payoneerの提携企業にEtsyが表示されていれば、基本的には連携済みと考えてOKですよ❗️,2026/3/3 20:40
778,403,,you,"早速のご確認、誠に有り難うございます！
色々試してみて良かったです。
助かりました🙏",2026/3/3 20:41
779,403,平林　結菜,me,"とんでもないです❗️
引き続きよろしくお願いします❗️",2026/3/3 20:43
780,403,万福　杏夏,me,"こんにちは❗
その後、進捗状況いかがでしょうか❓",2026/3/16 14:24
781,403,,you,"お世話になっております。
特に進んでないのですが…
あれから、どうやればいいのかさっぱり分かりません💦",2026/3/16 15:23
782,403,島崎　麻衣,me,"こんにちは❗
現在どこまで進められていますか❓",2026/3/16 15:26
783,403,,you,"今は何も進んでおらず、売上げのあるものをリサーチしたままとなっております。
このようなやり取りですと、もう半年過ぎてしまいますが、不安で仕方ありません💦",2026/3/16 15:32
784,403,島崎　麻衣,me,それでは、ここから少しずつでも次の制作を進めていきましょうか❗,2026/3/16 15:37
785,403,,you,はい、よろしくお願いいたします。,2026/3/16 15:38
786,403,島崎　麻衣,me,不明点等ございましたら、その都度ご連絡ください❗,2026/3/16 15:45
787,403,,you,"え？
どゆことですか？
次への進め方とはなんですか？
そもそも『ロードマップ』もまだ作成してもらっていませんが💦
このまま半年経っても収益化出来ない場合は、本当に返金してくれるんですよね？💦",2026/3/16 17:59
788,403,,you,何にもできなくて、進められなくて、連絡もなくて困っています💦,2026/3/16 18:01
789,403,島崎　麻衣,me,まずは、Estyで次の作品を制作していきましょう❗,2026/3/16 18:03
790,403,,you,"お世話になっております。
すみませんが、途中解約をさせて貰えませんか？💦
前にもお伝えした通り、このサポート体制では私には無理です！
『分からない事があれば質問を』
しかも『簡潔に』なので、質問し辛いですし、進める事が非常に困難です。
本当に分からない事が多過ぎるので
『もう無理！出来ない！』
と匙を投げてましたし、サポートの方からも、ずっと放置されていました。
この方法では、とても収益をあげることは困難で出来ないと判断が容易に出来ます💦
以前入っていたスクールでも、生活消費者センターの方から、
『違法なやり取り』
が沢山見受けられ、色んな書類を作成して結局全額返金出来たので、その手続きに入らせてもらいますね。",2026/3/17 14:07
791,403,ウチダ,me,"まず、現状についてご不安やご負担を感じている点については、しっかり受け止めています。
ただ一点、事実関係として整理させてください❗
サポートに関しては、お電話でもお伝えしている通り、質問に遠慮は一切不要であり、制限している意図はありません。
また、「放置されていた」という認識についても、
こちらとしては
・作品制作の具体的な指示
・進捗の確認連絡
は継続して行っているため、事実とは認識が異なっています❗
そのため、感情ベースではなく、まずは現状を正確に整理させていただきたいと考えています❗
👉 現在、こちらからお伝えしていた内容に基づいて、作品の制作はどこまで進んでいますか？（もしくは未着手でしょうか？）
ここが分からないと、適切な判断もサポートもできません❗
また、「この方法では収益化が難しい」というご判断についても、進捗状況によって見解は大きく変わります❗
今後の方向性も含めて整理した上でお話しさせていただきますので、現状をお知らせください❗",2026/3/17 14:40
792,403,,you,"お世話になっております。
現在、6歳離れた子供2人分の卒業、入学式と、自分の精神的な体調も含めて、ずっと伏せておりましたので、未だにEtsyの登録とリサーチだけに留まったままです。
やはり、子供達の教育費をしっかり稼ぐには、在宅ワークしかないと思います！
やってもないのに、結論づけてしまった自分に落ち度があり、相馬さんには大変不快な思いをさせてしまったかと思いますが、まだ継続してご指導頂くことは出来ますでしょうか？🙇‍♀️ ̖́-
出品に関しては、正直内容が難しく、
・何を出品したらいいのか？
がリサーチしてもよく分かりません💦
私はMidjourneyでAIartを生成して、SNSに投稿してますが、
・どんな画像を作成したらいいのか？
塗り絵や、クリップアートはレッドオーシャンだと思います😭
お忙しいとは思いますが、どう動いたらいいのかご教示いただきますと幸いです😖🙏🏻",2026/4/1 18:13
793,403,万福　杏夏,me,"こんにちは❗
もちろんまだ期間はあるので継続については問題ないですよ❗
ちなみにEtsyのショップ開設は完了されていますでしょうか❓",2026/4/1 18:19
794,403,,you,"有り難うございます！
はい、ショップは前に開設していたので、手順は違いましたが多分出来たようです😊",2026/4/1 18:34
795,403,万福　杏夏,me,"わかりました❗
そうしましたら、お渡しした資料ではマグカップやポスターを例として挙げておりますが何を作っていきたいかリサーチをしていく中で、塗り絵以外にも何か案は出てきていますでしょうか❓",2026/4/1 19:03
796,403,,you,"そうですね、よくフォロワーさんから
『パズルを作って家に飾りたい』
と言われるのですが、それは難しいですか？
相馬さんの動画で見たのですが、ステンドグラス風のがよく売れてるのですよね？",2026/4/1 19:14
797,403,万福　杏夏,me,"Etsyでもパズルを作って販売することは可能ですよ❗
パズル販売のメリットは、ただ遊ぶだけではなく「完成後に飾れる」「プレゼント向き」といった点もあり、インテリアとして楽しめるデザインだと、購入理由が増えるのが強みです。
ステンドグラス風についても、たしかに市場で見かけることがあるデザインですし人気が出やすい傾向はあります。
ただ、ステンドグラス風はあくまで売れやすいデザインの一例です❗
必ずそれでなければ売れないというわけではありません。
なので、まずはパズル化しやすいデザインをいくつか見て、その中でステンドグラス風も候補に入れてみるという考え方で大丈夫ですよ❗",2026/4/1 21:31
798,403,,you,"なるほどです！
では、パズルに1点集中して、ステンドグラス風も候補に入れながらリサーチしてみます。
夜までお付き合いいただき、誠に有り難うございます🙇‍♀️ ̖́-
引き続き、また質問がありましたら何卒よろしくお願いいたします！",2026/4/1 23:05
799,403,島崎　麻衣,me,"まずはリサーチから進めていきましょう❗
また、何かございましたらご連絡ください。",2026/4/2 9:56
800,403,,you,"お世話になっております。
有り難うございます。
早速ですが、パズルの画像はMidjourneyで生成した画像でも可能でしょうか？
またその際、アスペクト比はどれにしたらいいのか教えて欲しいです！",2026/4/2 10:08
801,403,島崎　麻衣,me,"Midjourneyで作った画像をパズルに使うこと自体は可能です❗
ただし、有名キャラクターやブランドに似たものは避けるようにしてください。
また、アスペクト比は先に出品するパズル商品のサイズに合わせるのが基本です。
まだ商品が決まっていない場合は、ひとまず長方形なら 3:2 か 4:3、正方形なら 1:1を目安に考えると進めやすいです。
ただ、最終的には実際に使うパズル商品のテンプレート優先で合わせるようにしてください。",2026/4/2 20:37
802,403,,you,"承知しました！
詳細を教えていただき、とても助かります🙏
有り難うございます！
引き続き、どうぞよろしくお願いいたします(❁ᴗ͈ˬᴗ͈)",2026/4/2 22:41
803,403,島崎　麻衣,me,"とんでもないです❗
作成していく中で、また不明点等ございましたら、いつでもご連絡ください。
作業中の場合は操作中の画面のスクリーンショットをご提示いただけるとご案内がスムーズに出来るかと思います❗
引き続き、よろしくお願いします。",2026/4/3 9:30
804,403,,you,"お世話になっております。
承知しました！
画面操作などで分からない事がありましたら、スクショしますので、引き続きよろしくお願いいたします！",2026/4/3 12:29
805,403,島崎　麻衣,me,"わかりました❗
不明点がございましたら、いつでもご連絡くださいね❗
引き続き、よろしくお願いします❗",2026/4/3 12:58
806,403,,you,"お世話になっております。
質問なのですが、初めてパズルで作成する時は、『何ピース』がいいのでしょうか？
また、一つのデザインにつき、様々な形のピースを用意するべきなのでしょうか？
お忙しいところ恐縮ですが、ご教示いただきますよう、よろしくお願いいたします。",2026/4/8 12:00
807,403,,you,"また、こういった画像生成を投稿しておりますが、このような画像はあまり海外では受け入れられませんか？
一応インスタでは好評ただいてますが、Etsyの市場では分かり兼ねまして‪💦‬",2026/4/8 12:09
808,403,島崎　麻衣,me,"𝓚𝓐𝓞𝓡𝓘🌻
 
 
また、こういった画像生成を投稿しておりますが、このような画像はあまり海外では受け入れられませんか？
一応インスタでは好評ただいてますが、Etsyの市場では分かり兼ねまして‪💦‬
 
 
 
 
 
 
 
 
Etsyの市場についてご自身でリサーチはされておりますでしょうか❓",2026/4/8 12:29
809,403,島崎　麻衣,me,"𝓚𝓐𝓞𝓡𝓘🌻
 
 
お世話になっております。
質問なのですが、初めてパズルで作成する時は、『何ピース』がいいのでしょうか？
また、一つのデザインにつき、様々な形のピースを用意するべきなのでしょうか？
お忙しいところ恐縮ですが、ご教示いただきますよう、よろしくお願いいたします。
 
 
 
 
 
 
 
 
結論として、最初に作るパズルは 300〜500ピース前後がおすすめです。
特に迷う場合は、まず 500ピース前後を基準にすると進めやすいです。
理由としては、少なすぎると物足りなさが出やすく、多すぎると初心者向けとしてはハードルが上がりやすいからです。
イメージとしては、気軽に楽しみたい方向け→300ピース前後、しっかり楽しみたい方向け→500ピース前後
この考え方で大丈夫です。
また、1つのデザインにつき最初から様々な形のピースをたくさん用意する必要はありません。
最初は種類を広げすぎるより、1デザインにつき1種類、多くても2種類に絞るのがおすすめです。
そのほうが作業や商品管理もしやすく、どのパターンに反応があるかも見やすくなります。
なので最初は、500ピース1本で出す、または300ピース＋500ピースの2パターンで出す、この形が無難です❗
まずは種類を増やすことより、出品を積み上げて反応を見ることを優先して進めていきましょう❗",2026/4/8 12:33
810,403,,you,"市場のリサーチはしましたが、『ステンドグラス風』が売れ筋であっても、既にレッドオーシャンの気がしました。
また、水彩画風も売れているものも多々見かけたので、と思い質問をしました！",2026/4/8 12:42
811,403,,you,500ピース1本で、一つの作品を出すよう検討したいと思います。,2026/4/8 12:51
812,403,,you,"あと、ショップのマイページは、どんな感じの
・レイアウト
・ショプについて
等をこうしたらいいかもなどの、アドバイスをいただけませんか？‪💦‬
色んな方のサイトを見てますが、逆に方向がよくわらかなくなりまして😭",2026/4/8 16:21
